MCU_ID,APPLICATION,RAM_KB,FLASH_KB,UART,I2C,SPI,GPIO,CLOCK_MHZ,ACTIVE_CURRENT_mA,COST_USD,COST_POWER_INDEX,EFFICIENCY_SCORE_0_100,SUITABLE
MCU_69,APP_14,128,2048,4,3,2,12,96,45.01346611702902,2.1564413921203682,0.04460887019189756,95.72961024314269,0
MCU_69,APP_15,128,2048,4,3,2,12,96,45.01346611702902,2.1564413921203682,0.04460887019189756,95.72961024314269,0
MCU_69,APP_16,128,2048,4,3,2,12,96,45.01346611702902,2.1564413921203682,0.04460887019189756,95.72961024314269,0
MCU_69,APP_17,128,2048,4,3,2,12,96,45.01346611702902,2.1564413921203682,0.04460887019189756,95.72961024314269,0
MCU_69,APP_18,128,2048,4,3,2,12,96,45.01346611702902,2.1564413921203682,0.04460887019189756,95.72961024314269,0
MCU_69,APP_19,128,2048,4,3,2,12,96,45.01346611702902,2.1564413921203682,0.04460887019189756,95.72961024314269,0
MCU_69,APP_20,128,2048,4,3,2,12,96,45.01346611702902,2.1564413921203682,0.04460887019189756,95.72961024314269,0
MCU_69,APP_21,128,2048,4,3,2,12,96,45.01346611702902,2.1564413921203682,0.04460887019189756,95.72961024314269,0
MCU_69,APP_22,128,2048,4,3,2,12,96,45.01346611702902,2.1564413921203682,0.04460887019189756,95.72961024314269,0
MCU_69,APP_23,128,2048,4,3,2,12,96,45.01346611702902,2.1564413921203682,0.04460887019189756,95.72961024314269,0
MCU_69,APP_24,128,2048,4,3,2,12,96,45.01346611702902,2.1564413921203682,0.04460887019189756,95.72961024314269,0
MCU_69,APP_25,128,2048,4,3,2,12,96,45.01346611702902,2.1564413921203682,0.04460887019189756,95.72961024314269,0
MCU_70,APP_1,256,512,5,1,3,104,32,24.388117706590865,8.338028382124932,0.26477710628145606,79.06531475257948,0
MCU_70,APP_2,256,512,5,1,3,104,32,24.388117706590865,8.338028382124932,0.26477710628145606,79.06531475257948,0
MCU_70,APP_3,256,512,5,1,3,104,32,24.388117706590865,8.338028382124932,0.26477710628145606,79.06531475257948,0
MCU_70,APP_4,256,512,5,1,3,104,32,24.388117706590865,8.338028382124932,0.26477710628145606,79.06531475257948,0
MCU_70,APP_5,256,512,5,1,3,104,32,24.388117706590865,8.338028382124932,0.26477710628145606,79.06531475257948,0
MCU_70,APP_6,256,512,5,1,3,104,32,24.388117706590865,8.338028382124932,0.26477710628145606,79.06531475257948,0
MCU_70,APP_7,256,512,5,1,3,104,32,24.388117706590865,8.338028382124932,0.26477710628145606,79.06531475257948,0
MCU_70,APP_8,256,512,5,1,3,104,32,24.388117706590865,8.338028382124932,0.26477710628145606,79.06531475257948,0
MCU_70,APP_9,256,512,5,1,3,104,32,24.388117706590865,8.338028382124932,0.26477710628145606,79.06531475257948,0
MCU_70,APP_10,256,512,5,1,3,104,32,24.388117706590865,8.338028382124932,0.26477710628145606,79.06531475257948,0
MCU_70,APP_11,256,512,5,1,3,104,32,24.388117706590865,8.338028382124932,0.26477710628145606,79.06531475257948,0
MCU_70,APP_12,256,512,5,1,3,104,32,24.388117706590865,8.338028382124932,0.26477710628145606,79.06531475257948,0
MCU_70,APP_13,256,512,5,1,3,104,32,24.388117706590865,8.338028382124932,0.26477710628145606,79.06531475257948,0
MCU_70,APP_14,256,512,5,1,3,104,32,24.388117706590865,8.338028382124932,0.26477710628145606,79.06531475257948,0
MCU_70,APP_15,256,512,5,1,3,104,32,24.388117706590865,8.338028382124932,0.26477710628145606,79.06531475257948,0
MCU_70,APP_16,256,512,5,1,3,104,32,24.388117706590865,8.338028382124932,0.26477710628145606,79.06531475257948,0
MCU_70,APP_17,256,512,5,1,3,104,32,24.388117706590865,8.338028382124932,0.26477710628145606,79.06531475257948,0
MCU_70,APP_18,256,512,5,1,3,104,32,24.388117706590865,8.338028382124932,0.26477710628145606,79.06531475257948,0
MCU_70,APP_19,256,512,5,1,3,104,32,24.388117706590865,8.338028382124932,0.26477710628145606,79.06531475257948,0
MCU_70,APP_20,256,512,5,1,3,104,32,24.388117706590865,8.338028382124932,0.26477710628145606,79.06531475257948,0
MCU_70,APP_21,256,512,5,1,3,104,32,24.388117706590865,8.338028382124932,0.26477710628145606,79.06531475257948,0
MCU_70,APP_22,256,512,5,1,3,104,32,24.388117706590865,8.338028382124932,0.26477710628145606,79.06531475257948,0
MCU_70,APP_23,256,512,5,1,3,104,32,24.388117706590865,8.338028382124932,0.26477710628145606,79.06531475257948,0
MCU_70,APP_24,256,512,5,1,3,104,32,24.388117706590865,8.338028382124932,0.26477710628145606,79.06531475257948,0
MCU_70,APP_25,256,512,5,1,3,104,32,24.388117706590865,8.338028382124932,0.26477710628145606,79.06531475257948,0
MCU_71,APP_1,64,256,1,1,0,90,160,32.51329014461197,6.676306124094776,0.6783396190841976,59.58269641192525,0
MCU_71,APP_2,64,256,1,1,0,90,160,32.51329014461197,6.676306124094776,0.6783396190841976,59.58269641192525,0
MCU_71,APP_3,64,256,1,1,0,90,160,32.51329014461197,6.676306124094776,0.6783396190841976,59.58269641192525,0
MCU_71,APP_4,64,256,1,1,0,90,160,32.51329014461197,6.676306124094776,0.6783396190841976,59.58269641192525,0
MCU_71,APP_5,64,256,1,1,0,90,160,32.51329014461197,6.676306124094776,0.6783396190841976,59.58269641192525,0
MCU_71,APP_6,64,256,1,1,0,90,160,32.51329014461197,6.676306124094776,0.6783396190841976,59.58269641192525,0
MCU_71,APP_7,64,256,1,1,0,90,160,32.51329014461197,6.676306124094776,0.6783396190841976,59.58269641192525,0
MCU_71,APP_8,64,256,1,1,0,90,160,32.51329014461197,6.676306124094776,0.6783396190841976,59.58269641192525,0
MCU_71,APP_9,64,256,1,1,0,90,160,32.51329014461197,6.676306124094776,0.6783396190841976,59.58269641192525,0
MCU_71,APP_10,64,256,1,1,0,90,160,32.51329014461197,6.676306124094776,0.6783396190841976,59.58269641192525,0
MCU_71,APP_11,64,256,1,1,0,90,160,32.51329014461197,6.676306124094776,0.6783396190841976,59.58269641192525,0
MCU_71,APP_12,64,256,1,1,0,90,160,32.51329014461197,6.676306124094776,0.6783396190841976,59.58269641192525,0
MCU_71,APP_13,64,256,1,1,0,90,160,32.51329014461197,6.676306124094776,0.6783396190841976,59.58269641192525,0
MCU_71,APP_14,64,256,1,1,0,90,160,32.51329014461197,6.676306124094776,0.6783396190841976,59.58269641192525,0
MCU_71,APP_15,64,256,1,1,0,90,160,32.51329014461197,6.676306124094776,0.6783396190841976,59.58269641192525,0
MCU_71,APP_16,64,256,1,1,0,90,160,32.51329014461197,6.676306124094776,0.6783396190841976,59.58269641192525,0
MCU_71,APP_17,64,256,1,1,0,90,160,32.51329014461197,6.676306124094776,0.6783396190841976,59.58269641192525,0
MCU_71,APP_18,64,256,1,1,0,90,160,32.51329014461197,6.676306124094776,0.6783396190841976,59.58269641192525,0
MCU_71,APP_19,64,256,1,1,0,90,160,32.51329014461197,6.676306124094776,0.6783396190841976,59.58269641192525,0
MCU_71,APP_20,64,256,1,1,0,90,160,32.51329014461197,6.676306124094776,0.6783396190841976,59.58269641192525,0
MCU_71,APP_21,64,256,1,1,0,90,160,32.51329014461197,6.676306124094776,0.6783396190841976,59.58269641192525,0
MCU_71,APP_22,64,256,1,1,0,90,160,32.51329014461197,6.676306124094776,0.6783396190841976,59.58269641192525,0
MCU_71,APP_23,64,256,1,1,0,90,160,32.51329014461197,6.676306124094776,0.6783396190841976,59.58269641192525,0
MCU_71,APP_24,64,256,1,1,0,90,160,32.51329014461197,6.676306124094776,0.6783396190841976,59.58269641192525,0
MCU_71,APP_25,64,256,1,1,0,90,160,32.51329014461197,6.676306124094776,0.6783396190841976,59.58269641192525,0
MCU_72,APP_1,16,512,0,3,0,112,16,16.169515999549816,12.062549995928345,0.3694045362775245,73.02444044170592,0
MCU_72,APP_2,16,512,0,3,0,112,16,16.169515999549816,12.062549995928345,0.3694045362775245,73.02444044170592,0
MCU_72,APP_3,16,512,0,3,0,112,16,16.169515999549816,12.062549995928345,0.3694045362775245,73.02444044170592,0
MCU_72,APP_4,16,512,0,3,0,112,16,16.169515999549816,12.062549995928345,0.3694045362775245,73.02444044170592,0
MCU_72,APP_5,16,512,0,3,0,112,16,16.169515999549816,12.062549995928345,0.3694045362775245,73.02444044170592,0
MCU_72,APP_6,16,512,0,3,0,112,16,16.169515999549816,12.062549995928345,0.3694045362775245,73.02444044170592,0
MCU_72,APP_7,16,512,0,3,0,112,16,16.169515999549816,12.062549995928345,0.3694045362775245,73.02444044170592,0
MCU_72,APP_8,16,512,0,3,0,112,16,16.169515999549816,12.062549995928345,0.3694045362775245,73.02444044170592,0
MCU_72,APP_9,16,512,0,3,0,112,16,16.169515999549816,12.062549995928345,0.3694045362775245,73.02444044170592,0
MCU_72,APP_10,16,512,0,3,0,112,16,16.169515999549816,12.062549995928345,0.3694045362775245,73.02444044170592,0
MCU_72,APP_11,16,512,0,3,0,112,16,16.169515999549816,12.062549995928345,0.3694045362775245,73.02444044170592,0
MCU_72,APP_12,16,512,0,3,0,112,16,16.169515999549816,12.062549995928345,0.3694045362775245,73.02444044170592,0
MCU_72,APP_13,16,512,0,3,0,112,16,16.169515999549816,12.062549995928345,0.3694045362775245,73.02444044170592,0
MCU_72,APP_14,16,512,0,3,0,112,16,16.169515999549816,12.062549995928345,0.3694045362775245,73.02444044170592,0
MCU_72,APP_15,16,512,0,3,0,112,16,16.169515999549816,12.062549995928345,0.3694045362775245,73.02444044170592,0
MCU_72,APP_16,16,512,0,3,0,112,16,16.169515999549816,12.062549995928345,0.3694045362775245,73.02444044170592,0
MCU_72,APP_17,16,512,0,3,0,112,16,16.169515999549816,12.062549995928345,0.3694045362775245,73.02444044170592,0
MCU_72,APP_18,16,512,0,3,0,112,16,16.169515999549816,12.062549995928345,0.3694045362775245,73.02444044170592,0
MCU_72,APP_19,16,512,0,3,0,112,16,16.169515999549816,12.062549995928345,0.3694045362775245,73.02444044170592,0
MCU_72,APP_20,16,512,0,3,0,112,16,16.169515999549816,12.062549995928345,0.3694045362775245,73.02444044170592,0
MCU_72,APP_21,16,512,0,3,0,112,16,16.169515999549816,12.062549995928345,0.3694045362775245,73.02444044170592,0
MCU_72,APP_22,16,512,0,3,0,112,16,16.169515999549816,12.062549995928345,0.3694045362775245,73.02444044170592,0
MCU_72,APP_23,16,512,0,3,0,112,16,16.169515999549816,12.062549995928345,0.3694045362775245,73.02444044170592,0
MCU_72,APP_24,16,512,0,3,0,112,16,16.169515999549816,12.062549995928345,0.3694045362775245,73.02444044170592,0
MCU_72,APP_25,16,512,0,3,0,112,16,16.169515999549816,12.062549995928345,0.3694045362775245,73.02444044170592,0
MCU_73,APP_1,8,512,0,3,0,106,8,25.540469187010018,5.712123335344666,0.2805582885360987,78.09093962783797,0
MCU_73,APP_2,8,512,0,3,0,106,8,25.540469187010018,5.712123335344666,0.2805582885360987,78.09093962783797,0
MCU_73,APP_3,8,512,0,3,0,106,8,25.540469187010018,5.712123335344666,0.2805582885360987,78.09093962783797,0
MCU_73,APP_4,8,512,0,3,0,106,8,25.540469187010018,5.712123335344666,0.2805582885360987,78.09093962783797,0
MCU_73,APP_5,8,512,0,3,0,106,8,25.540469187010018,5.712123335344666,0.2805582885360987,78.09093962783797,0
MCU_73,APP_6,8,512,0,3,0,106,8,25.540469187010018,5.712123335344666,0.2805582885360987,78.09093962783797,0
MCU_73,APP_7,8,512,0,3,0,106,8,25.540469187010018,5.712123335344666,0.2805582885360987,78.09093962783797,0
MCU_73,APP_8,8,512,0,3,0,106,8,25.540469187010018,5.712123335344666,0.2805582885360987,78.09093962783797,0
MCU_73,APP_9,8,512,0,3,0,106,8,25.540469187010018,5.712123335344666,0.2805582885360987,78.09093962783797,0
MCU_73,APP_10,8,512,0,3,0,106,8,25.540469187010018,5.712123335344666,0.2805582885360987,78.09093962783797,0
MCU_73,APP_11,8,512,0,3,0,106,8,25.540469187010018,5.712123335344666,0.2805582885360987,78.09093962783797,0
MCU_73,APP_12,8,512,0,3,0,106,8,25.540469187010018,5.712123335344666,0.2805582885360987,78.09093962783797,0
MCU_73,APP_13,8,512,0,3,0,106,8,25.540469187010018,5.712123335344666,0.2805582885360987,78.09093962783797,0
MCU_73,APP_14,8,512,0,3,0,106,8,25.540469187010018,5.712123335344666,0.2805582885360987,78.09093962783797,0
MCU_73,APP_15,8,512,0,3,0,106,8,25.540469187010018,5.712123335344666,0.2805582885360987,78.09093962783797,0
MCU_73,APP_16,8,512,0,3,0,106,8,25.540469187010018,5.712123335344666,0.2805582885360987,78.09093962783797,0
MCU_73,APP_17,8,512,0,3,0,106,8,25.540469187010018,5.712123335344666,0.2805582885360987,78.09093962783797,0
MCU_73,APP_18,8,512,0,3,0,106,8,25.540469187010018,5.712123335344666,0.2805582885360987,78.09093962783797,0
MCU_73,APP_19,8,512,0,3,0,106,8,25.540469187010018,5.712123335344666,0.2805582885360987,78.09093962783797,0
MCU_73,APP_20,8,512,0,3,0,106,8,25.540469187010018,5.712123335344666,0.2805582885360987,78.09093962783797,0
MCU_73,APP_21,8,512,0,3,0,106,8,25.540469187010018,5.712123335344666,0.2805582885360987,78.09093962783797,0
MCU_73,APP_22,8,512,0,3,0,106,8,25.540469187010018,5.712123335344666,0.2805582885360987,78.09093962783797,0
MCU_73,APP_23,8,512,0,3,0,106,8,25.540469187010018,5.712123335344666,0.2805582885360987,78.09093962783797,0
MCU_73,APP_24,8,512,0,3,0,106,8,25.540469187010018,5.712123335344666,0.2805582885360987,78.09093962783797,0
MCU_73,APP_25,8,512,0,3,0,106,8,25.540469187010018,5.712123335344666,0.2805582885360987,78.09093962783797,0
MCU_74,APP_1,2,256,3,0,0,33,96,40.738581472413905,12.259023983074337,1.93571801281686,34.063217094903706,0
MCU_74,APP_2,2,256,3,0,0,33,96,40.738581472413905,12.259023983074337,1.93571801281686,34.063217094903706,0
MCU_74,APP_3,2,256,3,0,0,33,96,40.738581472413905,12.259023983074337,1.93571801281686,34.063217094903706,0
MCU_74,APP_4,2,256,3,0,0,33,96,40.738581472413905,12.259023983074337,1.93571801281686,34.063217094903706,0
MCU_74,APP_5,2,256,3,0,0,33,96,40.738581472413905,12.259023983074337,1.93571801281686,34.063217094903706,0
MCU_74,APP_6,2,256,3,0,0,33,96,40.738581472413905,12.259023983074337,1.93571801281686,34.063217094903706,0
MCU_74,APP_7,2,256,3,0,0,33,96,40.738581472413905,12.259023983074337,1.93571801281686,34.063217094903706,0
MCU_74,APP_8,2,256,3,0,0,33,96,40.738581472413905,12.259023983074337,1.93571801281686,34.063217094903706,0
MCU_74,APP_9,2,256,3,0,0,33,96,40.738581472413905,12.259023983074337,1.93571801281686,34.063217094903706,0
MCU_74,APP_10,2,256,3,0,0,33,96,40.738581472413905,12.259023983074337,1.93571801281686,34.063217094903706,0
MCU_74,APP_11,2,256,3,0,0,33,96,40.738581472413905,12.259023983074337,1.93571801281686,34.063217094903706,0
MCU_74,APP_12,2,256,3,0,0,33,96,40.738581472413905,12.259023983074337,1.93571801281686,34.063217094903706,0
MCU_74,APP_13,2,256,3,0,0,33,96,40.738581472413905,12.259023983074337,1.93571801281686,34.063217094903706,0
MCU_74,APP_14,2,256,3,0,0,33,96,40.738581472413905,12.259023983074337,1.93571801281686,34.063217094903706,0
MCU_74,APP_15,2,256,3,0,0,33,96,40.738581472413905,12.259023983074337,1.93571801281686,34.063217094903706,0
MCU_74,APP_16,2,256,3,0,0,33,96,40.738581472413905,12.259023983074337,1.93571801281686,34.063217094903706,0
MCU_74,APP_17,2,256,3,0,0,33,96,40.738581472413905,12.259023983074337,1.93571801281686,34.063217094903706,0
MCU_74,APP_18,2,256,3,0,0,33,96,40.738581472413905,12.259023983074337,1.93571801281686,34.063217094903706,0
MCU_74,APP_19,2,256,3,0,0,33,96,40.738581472413905,12.259023983074337,1.93571801281686,34.063217094903706,0
MCU_74,APP_20,2,256,3,0,0,33,96,40.738581472413905,12.259023983074337,1.93571801281686,34.063217094903706,0
MCU_74,APP_21,2,256,3,0,0,33,96,40.738581472413905,12.259023983074337,1.93571801281686,34.063217094903706,0
MCU_74,APP_22,2,256,3,0,0,33,96,40.738581472413905,12.259023983074337,1.93571801281686,34.063217094903706,0
MCU_74,APP_23,2,256,3,0,0,33,96,40.738581472413905,12.259023983074337,1.93571801281686,34.063217094903706,0
MCU_74,APP_24,2,256,3,0,0,33,96,40.738581472413905,12.259023983074337,1.93571801281686,34.063217094903706,0
MCU_74,APP_25,2,256,3,0,0,33,96,40.738581472413905,12.259023983074337,1.93571801281686,34.063217094903706,0
MCU_75,APP_1,16,16,0,2,0,71,160,43.6478877988417,7.026358620748969,9.583928522277347,9.448287541768373,0
MCU_75,APP_2,16,16,0,2,0,71,160,43.6478877988417,7.026358620748969,9.583928522277347,9.448287541768373,0
MCU_75,APP_3,16,16,0,2,0,71,160,43.6478877988417,7.026358620748969,9.583928522277347,9.448287541768373,0
MCU_75,APP_4,16,16,0,2,0,71,160,43.6478877988417,7.026358620748969,9.583928522277347,9.448287541768373,0
MCU_75,APP_5,16,16,0,2,0,71,160,43.6478877988417,7.026358620748969,9.583928522277347,9.448287541768373,0
MCU_75,APP_6,16,16,0,2,0,71,160,43.6478877988417,7.026358620748969,9.583928522277347,9.448287541768373,0
MCU_75,APP_7,16,16,0,2,0,71,160,43.6478877988417,7.026358620748969,9.583928522277347,9.448287541768373,0
MCU_75,APP_8,16,16,0,2,0,71,160,43.6478877988417,7.026358620748969,9.583928522277347,9.448287541768373,0
MCU_75,APP_9,16,16,0,2,0,71,160,43.6478877988417,7.026358620748969,9.583928522277347,9.448287541768373,0
MCU_75,APP_10,16,16,0,2,0,71,160,43.6478877988417,7.026358620748969,9.583928522277347,9.448287541768373,0
MCU_75,APP_11,16,16,0,2,0,71,160,43.6478877988417,7.026358620748969,9.583928522277347,9.448287541768373,0
MCU_75,APP_12,16,16,0,2,0,71,160,43.6478877988417,7.026358620748969,9.583928522277347,9.448287541768373,0
MCU_75,APP_13,16,16,0,2,0,71,160,43.6478877988417,7.026358620748969,9.583928522277347,9.448287541768373,0
MCU_75,APP_14,16,16,0,2,0,71,160,43.6478877988417,7.026358620748969,9.583928522277347,9.448287541768373,0
MCU_75,APP_15,16,16,0,2,0,71,160,43.6478877988417,7.026358620748969,9.583928522277347,9.448287541768373,0
MCU_75,APP_16,16,16,0,2,0,71,160,43.6478877988417,7.026358620748969,9.583928522277347,9.448287541768373,0
MCU_75,APP_17,16,16,0,2,0,71,160,43.6478877988417,7.026358620748969,9.583928522277347,9.448287541768373,0
MCU_75,APP_18,16,16,0,2,0,71,160,43.6478877988417,7.026358620748969,9.583928522277347,9.448287541768373,0
MCU_75,APP_19,16,16,0,2,0,71,160,43.6478877988417,7.026358620748969,9.583928522277347,9.448287541768373,0
MCU_75,APP_20,16,16,0,2,0,71,160,43.6478877988417,7.026358620748969,9.583928522277347,9.448287541768373,0
MCU_75,APP_21,16,16,0,2,0,71,160,43.6478877988417,7.026358620748969,9.583928522277347,9.448287541768373,0
MCU_75,APP_22,16,16,0,2,0,71,160,43.6478877988417,7.026358620748969,9.583928522277347,9.448287541768373,0
MCU_75,APP_23,16,16,0,2,0,71,160,43.6478877988417,7.026358620748969,9.583928522277347,9.448287541768373,0
MCU_75,APP_24,16,16,0,2,0,71,160,43.6478877988417,7.026358620748969,9.583928522277347,9.448287541768373,0
MCU_75,APP_25,16,16,0,2,0,71,160,43.6478877988417,7.026358620748969,9.583928522277347,9.448287541768373,0
MCU_76,APP_1,16,512,6,3,3,103,96,46.96018098062313,7.184042187362082,0.6389468206268087,61.01479239073504,0
MCU_76,APP_2,16,512,6,3,3,103,96,46.96018098062313,7.184042187362082,0.6389468206268087,61.01479239073504,0
MCU_76,APP_3,16,512,6,3,3,103,96,46.96018098062313,7.184042187362082,0.6389468206268087,61.01479239073504,0
MCU_76,APP_4,16,512,6,3,3,103,96,46.96018098062313,7.184042187362082,0.6389468206268087,61.01479239073504,0
MCU_76,APP_5,16,512,6,3,3,103,96,46.96018098062313,7.184042187362082,0.6389468206268087,61.01479239073504,0
MCU_76,APP_6,16,512,6,3,3,103,96,46.96018098062313,7.184042187362082,0.6389468206268087,61.01479239073504,0
MCU_76,APP_7,16,512,6,3,3,103,96,46.96018098062313,7.184042187362082,0.6389468206268087,61.01479239073504,0
MCU_76,APP_8,16,512,6,3,3,103,96,46.96018098062313,7.184042187362082,0.6389468206268087,61.01479239073504,0
MCU_76,APP_9,16,512,6,3,3,103,96,46.96018098062313,7.184042187362082,0.6389468206268087,61.01479239073504,0
MCU_76,APP_10,16,512,6,3,3,103,96,46.96018098062313,7.184042187362082,0.6389468206268087,61.01479239073504,0
MCU_76,APP_11,16,512,6,3,3,103,96,46.96018098062313,7.184042187362082,0.6389468206268087,61.01479239073504,0
MCU_76,APP_12,16,512,6,3,3,103,96,46.96018098062313,7.184042187362082,0.6389468206268087,61.01479239073504,0
MCU_76,APP_13,16,512,6,3,3,103,96,46.96018098062313,7.184042187362082,0.6389468206268087,61.01479239073504,0
MCU_76,APP_14,16,512,6,3,3,103,96,46.96018098062313,7.184042187362082,0.6389468206268087,61.01479239073504,0
MCU_76,APP_15,16,512,6,3,3,103,96,46.96018098062313,7.184042187362082,0.6389468206268087,61.01479239073504,0
MCU_76,APP_16,16,512,6,3,3,103,96,46.96018098062313,7.184042187362082,0.6389468206268087,61.01479239073504,0
MCU_76,APP_17,16,512,6,3,3,103,96,46.96018098062313,7.184042187362082,0.6389468206268087,61.01479239073504,0
MCU_76,APP_18,16,512,6,3,3,103,96,46.96018098062313,7.184042187362082,0.6389468206268087,61.01479239073504,0
MCU_76,APP_19,16,512,6,3,3,103,96,46.96018098062313,7.184042187362082,0.6389468206268087,61.01479239073504,0
MCU_76,APP_20,16,512,6,3,3,103,96,46.96018098062313,7.184042187362082,0.6389468206268087,61.01479239073504,0
MCU_76,APP_21,16,512,6,3,3,103,96,46.96018098062313,7.184042187362082,0.6389468206268087,61.01479239073504,0
MCU_76,APP_22,16,512,6,3,3,103,96,46.96018098062313,7.184042187362082,0.6389468206268087,61.01479239073504,0
MCU_76,APP_23,16,512,6,3,3,103,96,46.96018098062313,7.184042187362082,0.6389468206268087,61.01479239073504,0
MCU_76,APP_24,16,512,6,3,3,103,96,46.96018098062313,7.184042187362082,0.6389468206268087,61.01479239073504,0
MCU_76,APP_25,16,512,6,3,3,103,96,46.96018098062313,7.184042187362082,0.6389468206268087,61.01479239073504,0
MCU_77,APP_1,128,512,6,4,4,113,72,23.587400013520377,9.808554993885256,0.3614973596802882,73.448544934,0
MCU_77,APP_2,128,512,6,4,4,113,72,23.587400013520377,9.808554993885256,0.3614973596802882,73.448544934,0
MCU_77,APP_3,128,512,6,4,4,113,72,23.587400013520377,9.808554993885256,0.3614973596802882,73.448544934,0
MCU_77,APP_4,128,512,6,4,4,113,72,23.587400013520377,9.808554993885256,0.3614973596802882,73.448544934,0
MCU_77,APP_5,128,512,6,4,4,113,72,23.587400013520377,9.808554993885256,0.3614973596802882,73.448544934,0
MCU_77,APP_6,128,512,6,4,4,113,72,23.587400013520377,9.808554993885256,0.3614973596802882,73.448544934,0
MCU_77,APP_7,128,512,6,4,4,113,72,23.587400013520377,9.808554993885256,0.3614973596802882,73.448544934,0
MCU_77,APP_8,128,512,6,4,4,113,72,23.587400013520377,9.808554993885256,0.3614973596802882,73.448544934,1
MCU_77,APP_9,128,512,6,4,4,113,72,23.587400013520377,9.808554993885256,0.3614973596802882,73.448544934,0
MCU_77,APP_10,128,512,6,4,4,113,72,23.587400013520377,9.808554993885256,0.3614973596802882,73.448544934,1
MCU_77,APP_11,128,512,6,4,4,113,72,23.587400013520377,9.808554993885256,0.3614973596802882,73.448544934,0
MCU_77,APP_12,128,512,6,4,4,113,72,23.587400013520377,9.808554993885256,0.3614973596802882,73.448544934,0
MCU_77,APP_13,128,512,6,4,4,113,72,23.587400013520377,9.808554993885256,0.3614973596802882,73.448544934,0
MCU_77,APP_14,128,512,6,4,4,113,72,23.587400013520377,9.808554993885256,0.3614973596802882,73.448544934,0
MCU_77,APP_15,128,512,6,4,4,113,72,23.587400013520377,9.808554993885256,0.3614973596802882,73.448544934,1
MCU_77,APP_16,128,512,6,4,4,113,72,23.587400013520377,9.808554993885256,0.3614973596802882,73.448544934,0
MCU_77,APP_17,128,512,6,4,4,113,72,23.587400013520377,9.808554993885256,0.3614973596802882,73.448544934,0
MCU_77,APP_18,128,512,6,4,4,113,72,23.587400013520377,9.808554993885256,0.3614973596802882,73.448544934,0
MCU_77,APP_19,128,512,6,4,4,113,72,23.587400013520377,9.808554993885256,0.3614973596802882,73.448544934,0
MCU_77,APP_20,128,512,6,4,4,113,72,23.587400013520377,9.808554993885256,0.3614973596802882,73.448544934,0
MCU_77,APP_21,128,512,6,4,4,113,72,23.587400013520377,9.808554993885256,0.3614973596802882,73.448544934,0
MCU_77,APP_22,128,512,6,4,4,113,72,23.587400013520377,9.808554993885256,0.3614973596802882,73.448544934,0
MCU_77,APP_23,128,512,6,4,4,113,72,23.587400013520377,9.808554993885256,0.3614973596802882,73.448544934,0
MCU_77,APP_24,128,512,6,4,4,113,72,23.587400013520377,9.808554993885256,0.3614973596802882,73.448544934,0
MCU_77,APP_25,128,512,6,4,4,113,72,23.587400013520377,9.808554993885256,0.3614973596802882,73.448544934,0
MCU_78,APP_1,32,64,5,4,0,43,32,38.53201745290903,7.187349005405688,2.88482351371292,25.74119510114502,0
MCU_78,APP_2,32,64,5,4,0,43,32,38.53201745290903,7.187349005405688,2.88482351371292,25.74119510114502,0
MCU_78,APP_3,32,64,5,4,0,43,32,38.53201745290903,7.187349005405688,2.88482351371292,25.74119510114502,0
MCU_78,APP_4,32,64,5,4,0,43,32,38.53201745290903,7.187349005405688,2.88482351371292,25.74119510114502,0
MCU_78,APP_5,32,64,5,4,0,43,32,38.53201745290903,7.187349005405688,2.88482351371292,25.74119510114502,0
MCU_78,APP_6,32,64,5,4,0,43,32,38.53201745290903,7.187349005405688,2.88482351371292,25.74119510114502,0
MCU_78,APP_7,32,64,5,4,0,43,32,38.53201745290903,7.187349005405688,2.88482351371292,25.74119510114502,0
MCU_78,APP_8,32,64,5,4,0,43,32,38.53201745290903,7.187349005405688,2.88482351371292,25.74119510114502,0
MCU_78,APP_9,32,64,5,4,0,43,32,38.53201745290903,7.187349005405688,2.88482351371292,25.74119510114502,0
MCU_78,APP_10,32,64,5,4,0,43,32,38.53201745290903,7.187349005405688,2.88482351371292,25.74119510114502,0
MCU_78,APP_11,32,64,5,4,0,43,32,38.53201745290903,7.187349005405688,2.88482351371292,25.74119510114502,0
MCU_78,APP_12,32,64,5,4,0,43,32,38.53201745290903,7.187349005405688,2.88482351371292,25.74119510114502,0
MCU_78,APP_13,32,64,5,4,0,43,32,38.53201745290903,7.187349005405688,2.88482351371292,25.74119510114502,0
MCU_78,APP_14,32,64,5,4,0,43,32,38.53201745290903,7.187349005405688,2.88482351371292,25.74119510114502,0
MCU_78,APP_15,32,64,5,4,0,43,32,38.53201745290903,7.187349005405688,2.88482351371292,25.74119510114502,0
MCU_78,APP_16,32,64,5,4,0,43,32,38.53201745290903,7.187349005405688,2.88482351371292,25.74119510114502,0
MCU_78,APP_17,32,64,5,4,0,43,32,38.53201745290903,7.187349005405688,2.88482351371292,25.74119510114502,0
MCU_78,APP_18,32,64,5,4,0,43,32,38.53201745290903,7.187349005405688,2.88482351371292,25.74119510114502,0
MCU_78,APP_19,32,64,5,4,0,43,32,38.53201745290903,7.187349005405688,2.88482351371292,25.74119510114502,0
MCU_78,APP_20,32,64,5,4,0,43,32,38.53201745290903,7.187349005405688,2.88482351371292,25.74119510114502,0
MCU_78,APP_21,32,64,5,4,0,43,32,38.53201745290903,7.187349005405688,2.88482351371292,25.74119510114502,0
